id,movie_id,person_id,name,character,cast_order,Project,movie_release_date,Sentiment_Score,Popularity_Score,Genre,Lead_Talent,job,department,author,author_username,author_rating,content,created_at,updated_at,url,movie_rating,content_length,show_id,type,director,country,date_added,release_year,duration,description,crew,budget,homepage,keywords,original_language,original_title,overview,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,vote_count,adult,backdrop_path,imdb_id,poster_path
143956,226305.0,1211679.0,Ali Badarni,,0.0,Last Days in Jerusalem,2012-05-23,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149926,226369.0,155705.0,Leslie Silva,Eva,0.0,Reversion,2008-01-18,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40066,227213.0,149441.0,Brian Gross,Chase Winstead,0.0,Gila!,2012-09-15,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141246,226801.0,33923.0,Mel Blanc,Ants (voice),0.0,Ant Pasted,1953-05-09,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51690,227071.0,1681800.0,Johanna Stanton,Jane Doe,0.0,Doom Room,2013-10-10,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67028,227365.0,1683100.0,Casey J. Adler,Evan,12.0,Kiss Me,2015-08-29,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38963,227700.0,30430.0,Indira Varma,Judith Morrow,5.0,Anna,2013-10-13,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124384,227823.0,1262300.0,Mariana González,Ana,1.0,Táu,2012-11-05,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135817,227546.0,170979.0,Norman Rose,Narrator (voice),0.0,America Exposed,1991-06-13,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123312,227973.0,52775.0,Kristin Chenoweth,Fifi (voice),13.0,The Peanuts Movie,2015-11-05,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26719,228165.0,24362.0,Kevin Michael Richardson,Seagull (voice),11.0,The SpongeBob Movie: Sponge Out of Water,2015-01-28,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142060,228194.0,1327300.0,Dillon Mitra,Mukthar Kadam,7.0,The Hundred-Foot Journey,2014-08-06,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98715,228205.0,54738.0,Jack Huston,Young Ira,3.0,The Longest Ride,2015-04-09,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40503,228326.0,57409.0,Ana de la Reguera,Carmen Sánchez (voice),9.0,The Book of Life,2014-10-01,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120669,228355.0,35819.0,Johny Lever,Zorawar,5.0,Boss,2013-10-16,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123573,228242.0,1152462.0,Simone Iliescu,Renata,0.0,Riocorrente,2013-09-21,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123411,228280.0,100302.0,Fata Morgana,,0.0,Lascivia,2007-01-01,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145021,228505.0,3318946.0,Tomoya Nagai,,9.0,Hide and Go Kill,2008-07-18,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145486,228653.0,196537.0,Julius Erving,,7.0,Goose,2012-02-26,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91510,228867.0,102026.0,Jacques Sernas,Mathos,1.0,The Loves of Salammbo,1960-03-24,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89460,228573.0,1263140.0,Marin Gazzaniga,,0.0,So Close,2009-01-01,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119661,228666.0,1263594.0,Aoife Spratt,Angie Corbett,0.0,Trampoline,2013-11-01,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143137,228794.0,1153644.0,Fabrizia Flanders,Marilinda,0.0,Provocation,1995-12-15,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91464,228979.0,35749.0,Sushma Seth,Devyani,5.0,Toofan,1989-08-10,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70173,230151.0,1102562.0,Andrzej Boczula,Jarek,6.0,Butterflies,1973-05-04,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57265,228973.0,34434.0,Missy Peregrym,Jenn,0.0,Backcountry,2015-03-20,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111875,229785.0,1229191.0,Caryn Richman,Sarah,0.0,Drowned,2012-01-09,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117175,229794.0,1264563.0,Fanny Kinsch,,0.0,Flou,2012-02-14,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93937,230213.0,1165551.0,Manou Kersting,Rinus Dozeman,6.0,Finn,2013-12-11,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129372,230574.0,111061.0,Olivera Marković,Kristina,6.0,"Handymen, Handymen",1980-10-27,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91694,231160.0,205885.0,Chenier Hundal,Raymond,3.0,Pink Ludoos,2004-12-03,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70133,231507.0,1266661.0,Blaq,Tatiana Shreck,7.0,Dada,2008-08-20,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114461,232047.0,1997694.0,Miroslav Đuričić,Gost u diskoteci,14.0,The Whirl,2012-11-10,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93819,232453.0,1065168.0,Mon Confiado,,0.0,Palitan,2012-12-01,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39943,232672.0,1274511.0,Kyle Red Silverstein,Tyler,12.0,Blended,2014-05-21,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74479,232425.0,574158.0,Amacio Mazzaropi,Chico Fumaça,0.0,Chico Fumaça,1958-05-28,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48457,233470.0,1240932.0,Taboo,Guillermo,8.0,Jamesy Boy,2014-01-03,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116681,233490.0,1440058.0,Nicolas Bechtel,Sean,9.0,Underdog Kids,2015-06-07,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60067,233639.0,17373.0,Jürgen Vogel,Mikas Father,5.0,Windstorm,2013-03-21,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127979,233837.0,1710754.0,Danny Brown,Kid,7.0,Crackheads,2013-11-15,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116113,233861.0,24591.0,Valéria Cavalli,Maria,3.0,Trahie !,2010-05-05,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39067,234200.0,1336143.0,Joshua Hill,Ray,12.0,Pride,2014-09-12,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103226,235085.0,3041.0,Marshall Bell,Stranger,6.0,Leather Jackets,1992-06-18,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125072,234684.0,34212.0,Grace Stafford,Woody (voice),0.0,Franken-Stymied,1961-07-04,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23140,235271.0,1374149.0,Cameron Mills,10-year-old Zoe,2.0,Addicted,2014-10-10,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53460,235414.0,98506.0,Richard Hart,Jean Renaud,2.0,Desire Me,1947-10-31,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77916,235645.0,77160.0,Cecil Cunningham,Miss Brewster,10.0,Girls' School,1938-09-30,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107441,235866.0,92265.0,Laurel Paetz,Jenny Martin,3.0,Whiskers,1997-01-05,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143876,235765.0,1004823.0,Jack Mercer,Popeye / Old Man (voice) (uncredited),0.0,Taxi-Turvy,1954-06-04,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99348,237793.0,132374.0,Kika Farias,Sandra,1.0,A Pelada,2014-09-25,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134673,236930.0,1130199.0,Cecil Roy,Little Lulu (voice) (uncredited),0.0,Lucky Lulu,1944-06-29,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131674,238093.0,105390.0,Booth Colman,Bernard,7.0,Shootdown,1988-11-28,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123418,237427.0,1271969.0,Max Herholz,Dan Selig,0.0,Hit Me,2005-12-20,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129127,238215.0,884.0,Steve Buscemi,Jimmy,3.0,The Cobbler,2014-09-11,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48400,238713.0,11115.0,Peter Serafinowicz,Aldo,7.0,Spy,2015-05-06,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145920,238781.0,4529.0,Sylvie Testud,Brigitte Farell,3.0,24 Days,2014-04-30,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80314,239526.0,24651.0,Nana Mizuki,Migaila (voice),8.0,Buddha 2: The Endless Journey,2014-02-08,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90109,239182.0,35320.0,Cornel Wilde,Vic Scott,0.0,Maracaibo,1958-05-21,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146542,239860.0,1028405.0,Jean-Claude Bernardet,Self,4.0,Person,2007-08-10,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147967,240143.0,147079.0,Chiranjeevi,Rajaram,0.0,Annayya,2000-01-07,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85295,239578.0,88166.0,Venkatesh,Truck driver,0.0,Hathi,1998-11-26,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141238,240206.0,136796.0,Kryštof Hádek,Richard,4.0,Touchless,2013-03-28,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140986,241188.0,91494.0,Enzo Cilenti,Leo Tarsky,4.0,Supercollider,2013-11-02,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77399,241257.0,1323876.0,Danielle Bourgon,Secretary at Police Station,13.0,Regression,2015-10-01,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81115,241380.0,2238119.0,Vandana Sawant,Manjari Devi,5.0,Navrang,1959-01-02,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149989,241601.0,227135.0,Cristine Reyes,Tindera,7.0,Momzillas,2013-09-18,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81662,241673.0,2772.0,Ann Doran,Mrs. Smith,7.0,Paula,1952-05-15,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32465,241697.0,1161470.0,Katsuhiro Suzuki,Hiromu Sakurada / Red Buster,3.0,Kamen Rider × Super Sentai: Super Hero Wars,2012-04-21,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134466,241685.0,93103.0,Vhong Navarro,King / Agent X-44,0.0,Agent X44,2007-01-16,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44371,241843.0,97695.0,Peter Kwong,Mr. Hatachi,15.0,Cooties,2014-10-10,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136613,241848.0,8191.0,Chris Ellis,Hendricks,11.0,The Guest,2014-09-05,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49062,241855.0,149516.0,Vanessa Bednar,Gail,7.0,Spring,2014-10-08,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138915,242182.0,111063.0,Branislav Zeremski,Taša 'Tica',12.0,The Tragic Burlesque,1995-05-10,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64021,242224.0,96464.0,Adam Morgan,Sergeant,13.0,The Babadook,2014-05-22,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135252,242483.0,3616531.0,Henry Feist,Tominsino,6.0,Samar,1962-04-11,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140334,242334.0,1277347.0,Christina Clar,Voice,0.0,Automata,2011-09-17,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119187,242575.0,26516.0,Ingeborg Schöner,Ruth,1.0,"Good Day, Ramon",2013-10-21,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104644,242641.0,29579.0,Charles Lane,Hotel Clerk,9.0,Mr. Skitch,1933-12-22,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106772,242828.0,1167870.0,Ryoko Moriyama,Elderly Lady (voice),5.0,When Marnie Was There,2014-07-19,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98146,243683.0,110743.0,Stephen 'tWitch' Boss,Jason Hardlerson,3.0,Step Up All In,2014-07-15,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89465,243037.0,63670.0,Winston Hibler,Narrator,0.0,Samoa,1956-12-25,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117741,243684.0,352.0,Dennis Haysbert,Secretluvur,15.0,"Men, Women & Children",2014-10-17,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132814,244043.0,32221.0,Wheaton Chambers,Harley Masters,13.0,Deputy Marshal,1949-10-28,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127622,244151.0,1015323.0,Eldon Gorst,Gerald Oliphant,5.0,Big Fella,1938-01-03,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51329,244506.0,73127.0,J. J. Soria,Rico,3.0,Camp X-Ray,2014-10-17,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147047,244084.0,980065.0,Lauren Jackson,Alex Archer,0.0,Alex,1993-05-07,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74998,244534.0,4451.0,Mark Webber,Kevin,2.0,Happy Christmas,2014-07-25,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81102,244490.0,987286.0,Johanna Klante,Eva,0.0,Black Forest,2010-04-16,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126497,244540.0,85684.0,Ashish Vidhyarthi,,4.0,Bombaiyer Bombete,2003-12-18,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54340,244536.0,84497.0,Aaron Paul,Hollis Wilson,0.0,Hellion,2014-06-13,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108724,244821.0,1280093.0,Pardon Cezar,Cab Driver,7.0,Father Knows...,2007-10-31,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16568,244998.0,1279705.0,Chef Wan,Siti's Father,11.0,Senario XX,2005-05-19,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87263,245168.0,383624.0,Adrian Schiller,David Lloyd George,10.0,Suffragette,2015-10-16,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90357,245627.0,1465051.0,Aiden Flowers,Charlie,6.0,Abattoir,2016-11-24,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97284,245703.0,60875.0,David Jensen,Elden,5.0,Midnight Special,2016-02-18,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142855,245916.0,1081736.0,Jena Sims,Quail's Girlfriend,13.0,Kill the Messenger,2014-10-09,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101240,246265.0,1145.0,Zbigniew Zamachowski,Piotr,3.0,Dotknięci,1989-01-01,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136203,246218.0,963313.0,Holt Boggs,Wayne,0.0,The Underneath,2013-12-19,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28529,246403.0,2536.0,Michael Parks,Howard Howe,0.0,Tusk,2014-09-19,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127541,246688.0,1282199.0,Jamie Flannery,Detective McPherson,13.0,Tiki,2006-10-10,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111327,246895.0,94976.0,Christopher Showerman,Jason Haney,6.0,Complacent,2012-05-01,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42733,246984.0,1105.0,Sonny Landham,Pimp,6.0,Maximum Force,1992-10-07,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91117,247150.0,1352057.0,Rangga Djoned,Bayu (Segment: Hanya Isyarat),7.0,Rectoverso,2013-02-14,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89471,247763.0,117697.0,Claud Allister,John Jason,5.0,Captain Applejack,1931-01-31,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59297,248212.0,1624.0,Cheng Pei-Pei,Junn,1.0,Lilting,2014-08-08,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60874,248460.0,234532.0,Secun de la Rosa,,9.0,#Sequence,2013-12-27,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85975,247819.0,135680.0,Jaroslav Dušek,,0.0,The Four Agreements,2013-12-26,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63677,248127.0,42738.0,Demetra Hampton,Kreola,0.0,Passionate Partners,1993-05-21,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103529,248507.0,129765.0,Jonathan Cohen,Marc,9.0,Superchondriac,2014-02-26,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92783,248611.0,34515.0,Velibor Topic,Milan,5.0,Mea Culpa,2014-02-05,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101883,248643.0,89933.0,Lupe Vélez,Pepper,1.0,Hot Pepper,1933-01-15,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81877,249070.0,1203440.0,Mona Pirzad,Katia's Mother,8.0,Hitman: Agent 47,2015-08-20,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35592,249418.0,975191.0,Ninón Sevilla,Yambaó,0.0,Cry of the Bewitched,1957-12-25,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147716,249584.0,1457588.0,Jessie Pringle,Mrs. Carfax (uncredited),10.0,Fugitive Lady,1934-12-10,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116657,249836.0,1183443.0,Marcus Powell,Grünwald,12.0,Dream One,1984-12-12,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126209,250095.0,1861634.0,James Duggan,Scrap Man,14.0,Vroom,1988-11-11,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128365,249699.0,128656.0,Marijana Janković,,0.0,Helium,2014-03-04,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89995,250102.0,1285366.0,Lando Zawawi,Lando,10.0,Janji Diana,2003-07-24,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117030,250110.0,101549.0,Paul Müller,,13.0,The Queen's Lover,1948-02-17,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44516,250140.0,1285395.0,Emerson Danesi,Carroceiro,9.0,Hotel Atlântico,2009-11-13,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121705,250394.0,76526.0,David Thornton,Lloyd,10.0,Reunion,2009-03-06,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86245,250564.0,51864.0,Kasi Lemmons,Grace,9.0,Zooman,1995-03-19,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85829,251131.0,1197637.0,Rajeev Anand,Yeshwant (as Rajiv Anand),5.0,Betaab,1983-08-05,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49238,251783.0,1355992.0,Kayla Jane,Isabel,3.0,Pleasure or Pain,2013-09-05,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129851,251796.0,930883.0,Zygmunt Zintel,Former Camp Prisoner,10.0,Salvation,1972-09-15,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59238,251412.0,29068.0,Ben Cross,Vlad,0.0,Nightlife,1989-08-23,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55868,252102.0,1377171.0,Arnar Guðmundsson,le Chef Dill,8.0,Land Ho!,2014-07-11,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122690,252272.0,30018.0,Edgar Kennedy,Edgar,0.0,Tramp Trouble,1937-08-07,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134557,252345.0,107646.0,Ingvar Haggren,Harald Sandberg,10.0,One Step Behind,2005-06-25,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91128,252254.0,10768.0,Rachel Ticotin,Elizabeth Davis,0.0,Deconstructing Sarah,1994-12-16,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81573,252355.0,2677044.0,Robin Browne,Self,6.0,Inside 'Moonraker',2000-05-16,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
